source,raw,reason
/notices/clearing/2020/06/Chadv20-251.html,"Euro Future (EC) - All Months Consecutive Spreads  (EURO FUTURE) | Hedge/Member Decrease [100.0, 100.0, 75.0, 75.0] EC",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/06/Chadv20-251.html,"Euro FX (EC) - Contracts 1-6 vs. 7-11 (EURO FUTURE) | Spec Decrease [314.0, 285.0, 242.0, 220.0] EC",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/06/Chadv20-251.html,"Euro FX (EC) - Contracts 1-6 vs. 7-11 (EURO FUTURE) | Hedge/Member Decrease [285.0, 285.0, 220.0, 220.0] EC",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/06/Chadv20-251.html,"Euro FX (EC) - Contracts 7-11 vs. 7-11 (EURO FUTURE) | Spec Decrease [248.0, 225.0, 198.0, 180.0] EC",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/06/Chadv20-251.html,"Euro FX (EC) - Contracts 7-11 vs. 7-11 (EURO FUTURE) | Hedge/Member Decrease [225.0, 225.0, 180.0, 180.0] EC",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/06/Chadv20-251.html,"Japanese Yen (JY) - Contract 1-6 vs. 12+ (JAPANESE YEN FUTURES) | Spec Increase [726.0, 660.0, 803.0, 730.0] JY",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/06/Chadv20-251.html,"Japanese Yen (JY) - Contract 1-6 vs. 12+ (JAPANESE YEN FUTURES) | Hedge/Member Increase [660.0, 660.0, 730.0, 730.0] JY",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/07/Chadv20-265.html,"Spec | Decrease | USD | 4,235 | 3,850 | 3,685 | 3,350 | Contracts | 13-16",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-265.html,"Hedge/Member | Decrease | USD | 3,850 | 3,850 | 3,350 | 3,350 | Contracts | 13-16",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-265.html,"Spec | Decrease | USD | 4,290 | 3,900 | 3,685 | 3,350 | Contracts | 17-20",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-265.html,"Hedge/Member | Decrease | USD | 3,900 | 3,900 | 3,350 | 3,350 | Contracts | 17-20",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Spec | New | USD | 7,040 | 6,400 | Mnth 2 | V7 | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Hedge/Member | New | USD | 6,400 | 6,400 | Mnth 2 | V7 | Spec | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Spec | New | USD | 5,940 | 5,400 | Mnth 3-6 | V7 | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Hedge/Member | New | USD | 5,400 | 5,400 | Mnth 3-6 | V7 | Spec | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Spec | New | USD | 4,730 | 4,300 | Mnth 7-9 | V7 | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Hedge/Member | New | USD | 4,300 | 4,300 | Mnth 7-9 | V7 | Spec | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Spec | New | USD | 4,345 | 3,950 | Mnth 10-12 | V7 | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Hedge/Member | New | USD | 3,950 | 3,950 | Mnth 10-12 | V7 | Spec | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Spec | New | USD | 4,015 | 3,650 | Mnths 13+ | V7 | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Hedge/Member | New | USD | 3,650 | 3,650 | Mnths 13+ | V7 | Page 3 of 14 | 7/16/2020",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-274.html,"Consecutive Spread Mnths 1-12 (COMEX 100 GOLD FUTURES) | Spec Increase [550.0, 500.0, 660.0, 600.0] GC",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/07/Chadv20-274.html,"Consecutive Spread Mnths 1-12 (COMEX 100 GOLD FUTURES) | Hedge/Member Increase [500.0, 500.0, 600.0, 600.0] GC",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/07/Chadv20-274.html,"CX-GC Mnths 04-07 vs. CX-GC Mnths 08-12 (COMEX 100 GOLD FUTURES) | Spec Increase [825.0, 750.0, 935.0, 850.0] GC",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/07/Chadv20-274.html,"CX-GC Mnths 04-07 vs. CX-GC Mnths 08-12 (COMEX 100 GOLD FUTURES) | Hedge/Member Increase [750.0, 750.0, 850.0, 850.0] GC",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/07/Chadv20-288.html,"Spec | New | USD | 30,800 | 28,000 | Mnths 1 | T7C | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Hedge/Member | New | USD | 28,000 | 28,000 | Mnths 1 | T7C | Spec | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Spec | New | USD | 28,600 | 26,000 | Mnths 2 | T7C | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Hedge/Member | New | USD | 26,000 | 26,000 | Mnths 2 | T7C | Spec | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Spec | New | USD | 27,500 | 25,000 | Mnths 3 | T7C | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Hedge/Member | New | USD | 25,000 | 25,000 | Mnths 3 | T7C | Spec | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Spec | New | USD | 26,400 | 24,000 | Mnths 4-9 | T7C | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Hedge/Member | New | USD | 24,000 | 24,000 | Mnths 4-9 | T7C | Spec | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Spec | New | USD | 24,750 | 22,500 | Mnths 10+ | T7C | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Hedge/Member | New | USD | 22,500 | 22,500 | Mnths 10+ | T7C | Page 2 of 35 | 7/23/2020",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Spec | New | USD | 14,850 | 13,500 | T7C | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-288.html,"Hedge/Member | New | USD | 13,500 | 13,500 | T7C | Page 18 of 35 | 7/23/2020 | 20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com",malformed PDF rate row
/notices/clearing/2020/07/Chadv20-294.html,Spec | New | USD | 935 | 850 | Mnths 8-19 | HIL | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2020/07/Chadv20-294.html,Hedge/Member | New | USD | 850 | 850 | Mnths 8-19 | HIL | Spec | New,malformed PDF rate row
/notices/clearing/2020/07/Chadv20-294.html,Spec | New | USD | 770 | 700 | Mnths 20+ | HIL | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2020/07/Chadv20-294.html,Hedge/Member | New | USD | 700 | 700 | Mnths 20+ | HIL | FREIGHT - Outright Rates | FREIGHT ROUTE LIQUID PETROLEUM GAS (FLP),malformed PDF rate row
/notices/clearing/2020/07/Chadv20-295.html,,no outright-rate content (spread/credit-only advisory); counted handled
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 58,850 | 53,500 | GMB | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 53,500 | 53,500 | GMB | SING GAS (PLTS) V SING MAR FUE FUT (GMS) | Spec | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 47,300 | 43,000 | Month 1 | GMS | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 43,000 | 43,000 | Month 1 | GMS | Spec | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 47,300 | 43,000 | Month 2 | GMS | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 43,000 | 43,000 | Month 2 | GMS | Spec | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 46,200 | 42,000 | Month 3+ | GMS | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 42,000 | 42,000 | Month 3+ | GMS | Page 18 of 43 | 8/13/2020",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"10 Year Treasury Note (21) - All Months Butterfly  (10Y TREASURY NOTE FUTURES) | Spec Decrease [495.0, 450.0, 440.0, 400.0] 21",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/08/Chadv20-319.html,"10 Year Treasury Note (21) - All Months Butterfly  (10Y TREASURY NOTE FUTURES) | Hedge/Member Decrease [450.0, 450.0, 400.0, 400.0] 21",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/08/Chadv20-319.html,"10 Year Treasury Note Tier 1 vs. Tier 1 (10Y TREASURY NOTE FUTURES) | Spec Decrease [506.0, 460.0, 440.0, 400.0] 21",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/08/Chadv20-319.html,"10 Year Treasury Note Tier 1 vs. Tier 1 (10Y TREASURY NOTE FUTURES) | Hedge/Member Decrease [460.0, 460.0, 400.0, 400.0] 21",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/08/Chadv20-319.html,"21 - 10 Year Note Tier 2 vs. Tier 2 (10Y TREASURY NOTE FUTURES) | Spec Decrease [561.0, 510.0, 495.0, 450.0] 21",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/08/Chadv20-319.html,"21 - 10 Year Note Tier 2 vs. Tier 2 (10Y TREASURY NOTE FUTURES) | Hedge/Member Decrease [510.0, 510.0, 450.0, 450.0] 21",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/08/Chadv20-319.html,"21 - 10 Year Treasury Tier 1 (months 1-2)  vs. Tier 2 (months 3+) (10Y TREASURY NOTE FUTURES) | Spec Decrease [561.0, 510.0, 495.0, 450.0] 21",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/08/Chadv20-319.html,"21 - 10 Year Treasury Tier 1 (months 1-2)  vs. Tier 2 (months 3+) (10Y TREASURY NOTE FUTURES) | Hedge/Member Decrease [510.0, 510.0, 450.0, 450.0] 21",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 1,342 | 1,220 | ME | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 1,220 | 1,220 | ME | Page 29 of 43 | 8/13/2020 | 20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 24,200 | 22,000 | GMB | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 22,000 | 22,000 | GMB | (SINGAPORE FOB MARINE 0.5% (PLATTS)) | Spec | Decrease",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 7,150 | 6,500 | S53 | Hedge/Member | Decrease | USD",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 6,500 | 6,500 | S53 | 1v2 (SING GAS (PLTS) V SING MAR FUE FUT) | Spec | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 24,200 | 22,000 | GMS | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 22,000 | 22,000 | GMS | 1v3+ (SING GAS (PLTS) V SING MAR FUE FUT) | Spec | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 28,600 | 26,000 | GMS | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 26,000 | 26,000 | GMS | 2v3+ (SING GAS (PLTS) V SING MAR FUE FUT) | Spec | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 22,000 | 20,000 | GMS | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 20,000 | 20,000 | GMS | 3+v3+ (SING GAS (PLTS) V SING MAR FUE FUT) | Spec | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 23,100 | 21,000 | GMS | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 21,000 | 21,000 | GMS | Consecutives 2/3+ (EIA FLAT TAX ONHWAY DIESEL FUT) | Spec | New",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Spec | New | USD | 1,100 | 1,000 | A5 | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-319.html,"Hedge/Member | New | USD | 1,000 | 1,000 | A5 | Consecutives 3+ (GAS EURO-BOB OXY (ARG) NEW BRG) | Spec | Decrease",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-328.html,"10 Year Treasury Note Tier 1 vs. Tier 1 (10Y TREASURY NOTE FUTURES) | Spec Decrease [440.0, 400.0, 330.0, 300.0] 21",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/08/Chadv20-328.html,"10 Year Treasury Note Tier 1 vs. Tier 1 (10Y TREASURY NOTE FUTURES) | Hedge/Member Decrease [400.0, 400.0, 300.0, 300.0] 21",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2020/08/Chadv20-338.html,"Spec | Increase | USD | 3,300 | 3,000 | 2,500 | LB | Hedge/Member | Increase",malformed PDF rate row
/notices/clearing/2020/08/Chadv20-338.html,"Hedge/Member | Increase | USD | 3,000 | 3,000 | 2,500 | LB | 2,750 | Rough Rice (CBOT) (14) - Months 2+ vs Months 2+ (ROUGH RICE FUTURES)",malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-008.html,"Spec | New | USD | 2,145 | 1,950 | TN | 1,950 | 1,950 | Page 2 of 4",malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-008.html,Spec | New | USD | 330 | 300 | TN | Hedge/Member | New | USD,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-008.html,Hedge/Member | New | USD | 300 | 300 | TN | Ultra 10-Year U.S. Treasury Note Futures Months 1-2 vs. Months 1-2 (ULTRA 10-YEAR U S TREASURY NOTE FUT) | Spec | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-008.html,Spec | New | USD | 385 | 350 | TN | Hedge/Member | New | USD,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-008.html,Hedge/Member | New | USD | 350 | 350 | TN | Ultra 10-Year U.S. Treasury Note Futures Months 1-2 vs. Months 3+ (ULTRA 10-YEAR U S TREASURY NOTE FUT) | Spec | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-008.html,Spec | New | USD | 440 | 400 | TN | Hedge/Member | New | USD,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-008.html,Hedge/Member | New | USD | 400 | 400 | TN | Ultra 10-Year U.S. Treasury Note Futures Months 3+ vs. Months 3+ (ULTRA 10-YEAR U S TREASURY NOTE FUT) | Spec | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-008.html,Spec | New | USD | 385 | 350 | TN | Hedge/Member | New | USD,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-008.html,Hedge/Member | New | USD | 350 | 350 | TN | SPAN MINIMUM PERFORMANCE BOND REQUIREMENTS | New | Maintenance,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-008.html,,PB advisory attachment yielded no rate rows (format not recognized)
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | New | USD | 22 | 20 | Mnths 12+ | F5 | Hedge/Member | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | New | USD | 20 | 20 | Mnths 12+ | F5 | PJM PPL DA PEAK (L5) | Spec,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | New | USD | 110 | 100 | Mnths 3+ | L2 | Hedge/Member | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | New | USD | 100 | 100 | Mnths 3+ | L2 | COLUMBIA GULF ONSHORE BASIS FUT (GL) | Spec,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | New | USD | 83 | 75 | Mths 3+ | IH | Hedge/Member | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | New | USD | 75 | 75 | Mths 3+ | IH | HENRY HUB INDEX FUT (IN) | Spec,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | New | USD | 55 | 50 | Mnths 3+ | IN | Hedge/Member | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | New | USD | 50 | 50 | Mnths 3+ | IN | NATURAL GAS PIPELINE TEXOK BASIS FUT (PD) | Spec,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | New | USD | 83 | 75 | Mths 3+ | IV | Hedge/Member | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | New | USD | 75 | 75 | Mths 3+ | IV | Page 13 of 45 | 1/7/2016,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | New | USD | 83 | 75 | Mths 3+ | IR | Hedge/Member | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | New | USD | 75 | 75 | Mths 3+ | IR | SOUTH STAR TEX OKLHM KNS NG B (8Z) | Spec,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | New | USD | 55 | 50 | Mnths 3+ | Q1 | Hedge/Member | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | New | USD | 50 | 50 | Mnths 3+ | Q1 | TENN 800 LEG NAT GAS INDEX FUT (L4) | Spec,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | New | USD | 83 | 75 | Mths 3+ | L4 | Hedge/Member | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | New | USD | 75 | 75 | Mths 3+ | L4 | TETCO M-3 INDEX (IX) | Spec,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | New | USD | 55 | 50 | Mnths 3+ | IX | Hedge/Member | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | New | USD | 50 | 50 | Mnths 3+ | IX | TRANSCO ZONE 4 NAT GAS INDEX FUT (B2) | Spec,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | New | USD | 83 | 75 | Mths 3+ | B2 | Hedge/Member | New,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | New | USD | 75 | 75 | Mths 3+ | B2 | WAHA TEXAS  BASIS FUT (NW) | Spec,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 4% | 6% | 5% | H9F | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 4% | 4% | 5% | 5% | H9F | (H9G),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 4% | 6% | 5% | H9G | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 4% | 4% | 5% | 5% | H9G | (H9H),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 4% | 6% | 5% | H9H | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 4% | 4% | 5% | 5% | H9H | (H9V),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 4% | 6% | 5% | H9V | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 4% | 4% | 5% | 5% | H9V | (H9Z),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 4% | 6% | 5% | H9Z | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 4% | 4% | 5% | 5% | H9Z | (HXF),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 3% | 5% | 5% | HXF | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 3% | 3% | 5% | 5% | HXF | (HXG),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 3% | 5% | 5% | HXG | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 3% | 3% | 5% | 5% | HXG | (HXH),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 3% | 5% | 5% | HXH | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 3% | 3% | 5% | 5% | HXH | (HXV),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 3% | 5% | 5% | HXV | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 3% | 3% | 5% | 5% | HXV | (HXZ),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 3% | 5% | 5% | HXZ | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 3% | 3% | 5% | 5% | HXZ | (VUF),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 5% | 5% | 8% | 7% | VUF | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 5% | 5% | 7% | 7% | VUF | Page 16 of 45,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 5% | 5% | 8% | 7% | VUG | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 5% | 5% | 7% | 7% | VUG | (VUH),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 5% | 5% | 8% | 7% | VUH | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 5% | 5% | 7% | 7% | VUH | (VUV),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 5% | 5% | 8% | 7% | VUV | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 5% | 5% | 7% | 7% | VUV | (VUZ),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 5% | 5% | 8% | 7% | VUZ | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 5% | 5% | 7% | 7% | VUZ | DES MOINES HEATING SEASONAL STRIP F (H9X),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 4% | 6% | 5% | H9X | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 4% | 4% | 5% | 5% | H9X | KANSAS CITY HEATING SEASONAL STRIP (HXX),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 4% | 3% | 5% | 5% | HXX | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 3% | 3% | 5% | 5% | HXX | WASHINGTON REAGAN INTL NOV HDD SEA (VUX),malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Spec | Increase | USD | 5% | 5% | 8% | 7% | VUX | Hedge/Member,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,Hedge/Member | Increase | USD | 5% | 5% | 7% | 7% | VUX | Page 17 of 45,malformed PDF rate row
/tools-information/lookups/advisories/clearing/Chadv16-010.html,"Bean Spread:  Jan 17 vs Jul 16 (SOYBEAN FUTURES) | Spec Decrease [1375.0, 1250.0, 385.0, 350.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/tools-information/lookups/advisories/clearing/Chadv16-010.html,"Bean Spread:  Jan 17 vs Jul 16 (SOYBEAN FUTURES) | Hedge/Member Decrease [1250.0, 1250.0, 350.0, 350.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/tools-information/lookups/advisories/clearing/Chadv16-010.html,"Bean Spread: Jan 17 vs Aug 16 (SOYBEAN FUTURES) | Spec Decrease [1375.0, 1250.0, 330.0, 300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/tools-information/lookups/advisories/clearing/Chadv16-010.html,"Bean Spread: Jan 17 vs Aug 16 (SOYBEAN FUTURES) | Hedge/Member Decrease [1250.0, 1250.0, 300.0, 300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/tools-information/lookups/advisories/clearing/Chadv16-010.html,"Bean Spread: Jan 17 vs Jan 16 (SOYBEAN FUTURES) | Spec Decrease [1375.0, 1250.0, 660.0, 600.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/tools-information/lookups/advisories/clearing/Chadv16-010.html,"Bean Spread: Jan 17 vs Jan 16 (SOYBEAN FUTURES) | Hedge/Member Decrease [1250.0, 1250.0, 600.0, 600.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/tools-information/lookups/advisories/clearing/Chadv16-010.html,"Bean Spread: Jan 17 vs Mar 16 (SOYBEAN FUTURES) | Spec Decrease [1375.0, 1250.0, 605.0, 550.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
